timestamp,time_of_day,day_of_week,app_sequence,social_screen_time_mins,daily_spend_ratio,erratic_usage_score,is_impulse_buy
2026-02-19 23:13:37,Late Night,Thursday,Spotify->Instagram,40,1.03,9.238,0
2026-02-19 23:27:02,Late Night,Thursday,YouTube->Instagram,66,2.114,5.973,0
2026-02-19 23:47:15,Late Night,Thursday,Spotify->Instagram,59,1.539,8.233,0
2026-02-20 01:00:49,Late Night,Friday,Telegram->Zomato,56,1.244,4.602,0
2026-02-20 01:12:20,Late Night,Friday,Chrome->Myntra,83,1.499,4.655,1
2026-02-20 01:19:32,Late Night,Friday,Instagram->Zomato,50,0.922,8.987,1
2026-02-20 01:23:38,Late Night,Friday,YouTube->Myntra,40,0.535,5.524,0
2026-02-20 02:21:58,Late Night,Friday,Telegram->Myntra,75,0.946,3.047,1
2026-02-20 02:42:45,Late Night,Friday,Spotify->Instagram,39,1.583,9.541,1
2026-02-20 03:05:36,Late Night,Friday,YouTube->Myntra,31,1.228,6.169,0
2026-02-20 03:26:46,Late Night,Friday,YouTube->YouTube,77,1.131,5.117,0
2026-02-20 03:55:24,Late Night,Friday,WhatsApp->Zomato,65,0.863,2.409,1
2026-02-20 04:58:57,Late Night,Friday,Spotify->Amazon,70,0.567,1.31,1
2026-02-20 05:00:32,Morning,Friday,YouTube->WhatsApp,23,1.862,9.337,1
2026-02-20 05:02:16,Morning,Friday,WhatsApp->Amazon,8,1.001,8.015,0
2026-02-20 05:17:28,Morning,Friday,Chrome->Instagram,11,0.92,6.79,0
2026-02-20 05:22:58,Morning,Friday,Instagram->Spotify,26,0.839,5.08,0
2026-02-20 05:25:33,Morning,Friday,Telegram->Instagram,10,1.745,4.336,0
2026-02-20 06:25:38,Morning,Friday,Spotify->Instagram,35,1.514,6.444,0
2026-02-20 06:38:19,Morning,Friday,Instagram->Amazon,23,0.75,3.649,0
2026-02-20 07:21:58,Morning,Friday,Instagram->YouTube,33,1.686,5.143,0
2026-02-20 07:27:28,Morning,Friday,Instagram->Spotify,32,1.025,5.941,0
2026-02-20 08:34:28,Morning,Friday,WhatsApp->WhatsApp,36,0.859,5.679,0
2026-02-20 09:00:19,Morning,Friday,Telegram->Spotify,38,0.969,6.943,0
2026-02-20 12:07:14,Afternoon,Friday,Spotify->Amazon,34,0.804,1.649,0
2026-02-20 13:22:24,Afternoon,Friday,Instagram->Instagram,43,0.656,0.934,0
2026-02-20 13:47:09,Afternoon,Friday,WhatsApp->Myntra,44,1.455,7.91,1
2026-02-20 14:13:43,Afternoon,Friday,WhatsApp->Instagram,1,0.996,8.282,0
2026-02-20 14:33:08,Afternoon,Friday,YouTube->WhatsApp,50,1.37,5.335,0
2026-02-20 14:50:32,Afternoon,Friday,WhatsApp->YouTube,42,1.208,4.418,0
2026-02-20 14:51:28,Afternoon,Friday,Instagram->WhatsApp,49,1.334,5.691,0
2026-02-20 15:40:56,Afternoon,Friday,WhatsApp->Spotify,19,0.5,5.511,1
2026-02-20 15:54:37,Afternoon,Friday,YouTube->Instagram,35,0.779,6.646,0
2026-02-20 16:19:57,Afternoon,Friday,Chrome->WhatsApp,23,1.345,3.431,0
2026-02-20 16:35:03,Afternoon,Friday,Spotify->Instagram,52,0.667,4.296,0
2026-02-20 18:03:45,Evening,Friday,Chrome->Instagram,28,1.248,4.017,0
2026-02-20 18:50:25,Evening,Friday,WhatsApp->YouTube,35,0.639,5.0,0
2026-02-20 18:56:25,Evening,Friday,WhatsApp->Instagram,59,1.09,1.125,0
2026-02-20 18:57:54,Evening,Friday,WhatsApp->Myntra,40,1.997,4.46,0
2026-02-20 19:51:52,Evening,Friday,Chrome->Instagram,35,1.454,8.477,0
2026-02-20 19:54:41,Evening,Friday,YouTube->Instagram,65,0.536,5.011,0
2026-02-20 20:01:45,Evening,Friday,Spotify->Instagram,65,1.495,7.613,1
2026-02-20 20:36:11,Evening,Friday,YouTube->YouTube,62,2.165,4.436,0
2026-02-20 20:56:19,Evening,Friday,Chrome->Myntra,64,3.0,1.906,1
2026-02-20 21:13:33,Evening,Friday,Spotify->Instagram,46,1.298,4.854,0
2026-02-20 21:22:24,Evening,Friday,Spotify->YouTube,47,0.645,0.909,0
2026-02-20 21:53:29,Evening,Friday,Instagram->Zomato,40,1.278,1.794,0
2026-02-20 22:05:26,Late Night,Friday,Instagram->Instagram,65,2.185,6.227,0
2026-02-20 22:53:36,Late Night,Friday,WhatsApp->Myntra,54,1.11,5.136,1
2026-02-20 23:08:08,Late Night,Friday,YouTube->Instagram,55,1.771,3.655,1
2026-02-20 23:58:28,Late Night,Friday,YouTube->Amazon,72,0.866,3.447,0
2026-02-21 00:02:58,Late Night,Saturday,Chrome->Amazon,81,1.373,5.952,1
2026-02-21 00:06:11,Late Night,Saturday,Instagram->Zomato,68,0.5,8.625,0
2026-02-21 01:29:23,Late Night,Saturday,WhatsApp->Myntra,91,0.83,5.309,1
2026-02-21 01:35:11,Late Night,Saturday,Telegram->Zomato,51,1.189,9.84,1
2026-02-21 02:58:31,Late Night,Saturday,WhatsApp->Zomato,33,1.038,9.617,0
2026-02-21 04:04:30,Late Night,Saturday,Instagram->Spotify,73,0.727,5.985,0
2026-02-21 04:11:48,Late Night,Saturday,WhatsApp->Myntra,50,0.986,3.859,1
2026-02-21 04:15:44,Late Night,Saturday,Spotify->Myntra,58,1.351,4.666,1
2026-02-21 04:44:32,Late Night,Saturday,YouTube->Zomato,34,1.153,5.177,0
2026-02-21 05:00:39,Morning,Saturday,Telegram->WhatsApp,16,1.109,1.682,0
2026-02-21 05:16:26,Morning,Saturday,Telegram->YouTube,6,1.431,6.193,0
2026-02-21 05:27:11,Morning,Saturday,Chrome->Spotify,23,0.951,2.73,0
2026-02-21 05:34:05,Morning,Saturday,Telegram->Spotify,24,1.816,6.815,0
2026-02-21 06:00:32,Morning,Saturday,Telegram->Instagram,31,0.744,7.97,0
2026-02-21 06:41:47,Morning,Saturday,Instagram->WhatsApp,50,2.254,4.202,0
2026-02-21 07:02:17,Morning,Saturday,Spotify->WhatsApp,41,1.654,1.674,0
2026-02-21 07:08:07,Morning,Saturday,YouTube->Spotify,4,0.946,6.456,0
2026-02-21 07:31:45,Morning,Saturday,WhatsApp->Instagram,40,0.971,7.042,0
2026-02-21 07:43:24,Morning,Saturday,Instagram->YouTube,32,1.172,3.22,0
2026-02-21 07:59:36,Morning,Saturday,YouTube->WhatsApp,28,1.36,6.402,0
2026-02-21 08:41:36,Morning,Saturday,Instagram->Spotify,30,1.642,6.816,0
2026-02-21 08:45:00,Morning,Saturday,Chrome->Spotify,33,0.651,1.557,0
2026-02-21 08:48:43,Morning,Saturday,YouTube->YouTube,19,1.279,1.523,0
2026-02-21 09:39:21,Morning,Saturday,WhatsApp->Instagram,27,0.5,3.656,0
2026-02-21 09:39:30,Morning,Saturday,Chrome->Spotify,49,1.013,3.593,0
2026-02-21 10:14:37,Morning,Saturday,Instagram->Instagram,19,1.882,6.522,1
2026-02-21 10:35:39,Morning,Saturday,Chrome->WhatsApp,14,0.632,5.84,0
2026-02-21 10:41:06,Morning,Saturday,YouTube->Instagram,29,0.59,3.051,0
2026-02-21 10:49:05,Morning,Saturday,Telegram->Spotify,12,1.178,4.141,0
2026-02-21 10:53:15,Morning,Saturday,Spotify->Amazon,2,1.835,5.603,0
2026-02-21 10:58:08,Morning,Saturday,Telegram->YouTube,24,1.226,5.131,0
2026-02-21 11:02:38,Morning,Saturday,WhatsApp->Myntra,53,0.525,2.645,0
2026-02-21 11:07:52,Morning,Saturday,Spotify->WhatsApp,29,0.571,2.785,0
2026-02-21 11:09:59,Morning,Saturday,Spotify->Instagram,33,1.124,3.167,0
2026-02-21 11:24:10,Morning,Saturday,WhatsApp->Spotify,0,0.692,2.084,0
2026-02-21 12:03:21,Afternoon,Saturday,Instagram->Instagram,47,1.141,6.284,0
2026-02-21 12:13:32,Afternoon,Saturday,YouTube->YouTube,41,1.167,0.178,0
2026-02-21 13:04:33,Afternoon,Saturday,Chrome->YouTube,29,0.899,5.548,0
2026-02-21 13:12:59,Afternoon,Saturday,Chrome->Amazon,43,2.159,5.492,0
2026-02-21 13:30:44,Afternoon,Saturday,Chrome->Myntra,43,1.356,6.574,0
2026-02-21 14:38:50,Afternoon,Saturday,Chrome->Amazon,23,1.717,7.414,0
2026-02-21 14:50:53,Afternoon,Saturday,Telegram->WhatsApp,45,1.537,7.732,0
2026-02-21 15:14:31,Afternoon,Saturday,Instagram->Instagram,59,1.023,7.734,0
2026-02-21 15:35:52,Afternoon,Saturday,Instagram->Instagram,36,1.006,7.034,0
2026-02-21 16:41:39,Afternoon,Saturday,Telegram->WhatsApp,26,0.967,5.575,0
2026-02-21 16:51:30,Afternoon,Saturday,Instagram->Instagram,37,1.403,6.609,0
2026-02-21 17:31:54,Evening,Saturday,Telegram->Zomato,64,0.846,1.539,1
2026-02-21 17:40:38,Evening,Saturday,WhatsApp->YouTube,30,2.087,3.532,0
2026-02-21 17:53:43,Evening,Saturday,WhatsApp->YouTube,59,0.816,4.869,1
2026-02-21 18:33:26,Evening,Saturday,Instagram->Spotify,39,1.175,6.684,0
2026-02-21 19:07:32,Evening,Saturday,YouTube->Zomato,54,0.993,2.027,0
2026-02-21 19:37:54,Evening,Saturday,WhatsApp->Spotify,41,0.913,7.013,1
2026-02-21 19:53:56,Evening,Saturday,Instagram->Zomato,41,2.473,2.59,0
2026-02-21 20:18:52,Evening,Saturday,Telegram->Instagram,74,0.917,1.975,0
2026-02-21 20:26:31,Evening,Saturday,Chrome->Myntra,27,0.965,6.014,0
2026-02-21 20:29:41,Evening,Saturday,Instagram->Spotify,58,0.842,6.954,0
2026-02-21 20:32:08,Evening,Saturday,WhatsApp->Spotify,78,1.1,4.561,0
2026-02-21 21:06:35,Evening,Saturday,Chrome->Instagram,61,1.042,4.887,0
2026-02-21 21:07:58,Evening,Saturday,Chrome->Instagram,29,0.708,3.179,0
2026-02-21 21:10:16,Evening,Saturday,Instagram->Instagram,29,0.922,8.123,0
2026-02-21 22:31:28,Late Night,Saturday,Chrome->Myntra,50,1.502,5.215,1
2026-02-21 22:38:58,Late Night,Saturday,Spotify->Instagram,65,1.76,9.049,0
2026-02-21 22:50:09,Late Night,Saturday,Chrome->Amazon,66,1.203,2.468,1
2026-02-21 23:02:08,Late Night,Saturday,YouTube->Spotify,42,1.219,7.344,0
2026-02-21 23:38:47,Late Night,Saturday,Instagram->Zomato,48,1.039,7.939,1
2026-02-22 00:59:28,Late Night,Sunday,YouTube->Amazon,49,0.985,6.687,1
2026-02-22 01:11:04,Late Night,Sunday,WhatsApp->Zomato,59,0.84,2.777,0
2026-02-22 01:14:29,Late Night,Sunday,WhatsApp->Zomato,94,0.66,5.206,1
2026-02-22 02:49:35,Late Night,Sunday,Telegram->Amazon,47,0.912,7.887,1
2026-02-22 03:09:07,Late Night,Sunday,WhatsApp->Amazon,46,1.68,4.426,1
2026-02-22 03:24:52,Late Night,Sunday,Spotify->Zomato,44,1.014,3.658,0
2026-02-22 03:34:10,Late Night,Sunday,YouTube->Instagram,72,1.045,5.151,0
2026-02-22 03:35:30,Late Night,Sunday,Telegram->Amazon,61,1.037,8.186,1
2026-02-22 05:05:38,Morning,Sunday,Spotify->Instagram,16,1.738,1.622,0
2026-02-22 05:15:24,Morning,Sunday,YouTube->Instagram,24,0.761,2.874,0
2026-02-22 05:27:35,Morning,Sunday,Telegram->YouTube,17,1.204,6.12,1
2026-02-22 05:42:12,Morning,Sunday,Spotify->Spotify,35,1.055,2.631,0
2026-02-22 05:48:12,Morning,Sunday,Instagram->Instagram,73,1.112,5.053,0
2026-02-22 05:57:30,Morning,Sunday,Telegram->Zomato,39,1.189,9.406,1
2026-02-22 05:58:40,Morning,Sunday,Chrome->Instagram,29,1.107,9.729,0
2026-02-22 06:20:12,Morning,Sunday,Spotify->Amazon,19,1.464,5.867,0
2026-02-22 06:21:31,Morning,Sunday,Telegram->WhatsApp,9,1.071,4.72,0
2026-02-22 06:28:21,Morning,Sunday,WhatsApp->Spotify,42,2.102,7.974,1
2026-02-22 06:56:00,Morning,Sunday,Telegram->Amazon,41,1.102,4.379,0
2026-02-22 07:03:10,Morning,Sunday,Instagram->Instagram,23,0.567,5.721,0
2026-02-22 07:11:20,Morning,Sunday,WhatsApp->Instagram,49,1.381,0.408,0
2026-02-22 07:11:41,Morning,Sunday,Telegram->Instagram,30,1.257,8.34,0
2026-02-22 07:37:30,Morning,Sunday,WhatsApp->Amazon,42,1.097,3.748,0
2026-02-22 08:04:50,Morning,Sunday,YouTube->Instagram,35,0.982,7.835,0
2026-02-22 08:12:54,Morning,Sunday,Spotify->Instagram,27,0.5,2.596,0
2026-02-22 08:46:19,Morning,Sunday,Telegram->YouTube,15,0.517,3.931,0
2026-02-22 08:53:10,Morning,Sunday,YouTube->Instagram,28,2.026,4.151,0
2026-02-22 09:20:25,Morning,Sunday,YouTube->Zomato,43,0.867,2.72,0
2026-02-22 09:23:29,Morning,Sunday,Spotify->WhatsApp,22,1.564,4.589,0
2026-02-22 09:23:41,Morning,Sunday,YouTube->WhatsApp,37,0.589,7.499,0
2026-02-22 09:44:29,Morning,Sunday,Chrome->WhatsApp,13,0.728,1.181,0
2026-02-22 09:52:31,Morning,Sunday,Spotify->Amazon,42,1.402,4.055,0
2026-02-22 10:01:16,Morning,Sunday,Instagram->YouTube,35,1.042,6.106,1
2026-02-22 10:57:35,Morning,Sunday,Chrome->WhatsApp,11,1.329,5.106,0
2026-02-22 11:09:38,Morning,Sunday,Instagram->YouTube,26,1.078,3.751,0
2026-02-22 11:09:47,Morning,Sunday,Spotify->WhatsApp,45,1.001,6.122,0
2026-02-22 11:52:31,Morning,Sunday,Instagram->Spotify,10,0.837,2.916,0
2026-02-22 12:26:07,Afternoon,Sunday,YouTube->Myntra,23,0.688,1.614,0
2026-02-22 12:34:38,Afternoon,Sunday,WhatsApp->Spotify,39,1.846,8.877,0
2026-02-22 12:39:24,Afternoon,Sunday,Telegram->WhatsApp,74,1.965,5.941,0
2026-02-22 13:08:41,Afternoon,Sunday,Spotify->Instagram,29,0.73,1.167,0
2026-02-22 13:10:37,Afternoon,Sunday,Chrome->YouTube,48,0.712,2.17,0
2026-02-22 14:04:43,Afternoon,Sunday,Chrome->Instagram,44,0.949,4.626,0
2026-02-22 14:39:24,Afternoon,Sunday,Instagram->Myntra,31,1.233,4.994,0
2026-02-22 14:43:16,Afternoon,Sunday,Telegram->YouTube,43,1.011,1.3,0
2026-02-22 15:52:48,Afternoon,Sunday,Telegram->Instagram,33,1.31,7.835,0
2026-02-22 17:14:53,Evening,Sunday,Chrome->YouTube,44,1.063,1.78,0
2026-02-22 17:27:57,Evening,Sunday,Chrome->Amazon,23,1.037,1.445,0
2026-02-22 17:32:02,Evening,Sunday,Telegram->YouTube,50,2.71,3.916,0
2026-02-22 18:09:18,Evening,Sunday,Telegram->Instagram,64,0.887,3.953,0
2026-02-22 18:12:37,Evening,Sunday,Telegram->Instagram,51,2.02,7.175,1
2026-02-22 18:19:40,Evening,Sunday,Instagram->YouTube,67,1.877,6.071,0
2026-02-22 19:38:02,Evening,Sunday,Spotify->Instagram,59,1.312,6.794,0
2026-02-22 19:44:02,Evening,Sunday,WhatsApp->Instagram,49,0.521,4.144,0
2026-02-22 20:12:22,Evening,Sunday,YouTube->Amazon,40,1.096,4.828,1
2026-02-22 20:21:27,Evening,Sunday,WhatsApp->Instagram,42,0.891,4.798,0
2026-02-22 20:26:34,Evening,Sunday,Spotify->Instagram,26,1.092,3.98,0
2026-02-22 20:42:41,Evening,Sunday,Telegram->Instagram,46,0.723,2.53,0
2026-02-22 22:47:26,Late Night,Sunday,Instagram->Instagram,64,1.588,1.595,0
2026-02-22 23:02:26,Late Night,Sunday,WhatsApp->Zomato,89,1.733,8.661,1
2026-02-22 23:07:50,Late Night,Sunday,YouTube->Amazon,70,1.859,3.054,1
2026-02-22 23:15:02,Late Night,Sunday,Spotify->Spotify,48,1.031,5.59,0
2026-02-22 23:16:08,Late Night,Sunday,Chrome->Zomato,39,0.797,5.782,0
2026-02-22 23:27:19,Late Night,Sunday,WhatsApp->YouTube,59,1.362,5.834,0
2026-02-23 00:05:58,Late Night,Monday,Telegram->Zomato,75,2.322,4.409,1
2026-02-23 00:18:06,Late Night,Monday,Instagram->YouTube,58,1.223,7.132,0
2026-02-23 00:26:56,Late Night,Monday,YouTube->Amazon,71,1.415,8.614,1
2026-02-23 00:31:36,Late Night,Monday,Instagram->Zomato,59,1.09,7.712,1
2026-02-23 00:43:13,Late Night,Monday,Spotify->Spotify,73,0.984,7.376,1
2026-02-23 01:23:33,Late Night,Monday,WhatsApp->Instagram,36,1.53,2.498,0
2026-02-23 02:21:17,Late Night,Monday,Spotify->Amazon,88,1.145,8.901,1
2026-02-23 02:37:52,Late Night,Monday,Spotify->Instagram,44,1.389,6.231,0
2026-02-23 02:46:14,Late Night,Monday,Spotify->Amazon,75,1.445,8.134,0
2026-02-23 02:49:26,Late Night,Monday,Chrome->YouTube,58,1.36,4.932,0
2026-02-23 03:26:58,Late Night,Monday,Spotify->YouTube,60,1.473,10.0,0
2026-02-23 03:35:29,Late Night,Monday,Spotify->Zomato,58,0.862,6.525,1
2026-02-23 04:27:45,Late Night,Monday,YouTube->Instagram,66,0.842,3.514,0
2026-02-23 04:54:33,Late Night,Monday,WhatsApp->YouTube,69,1.172,2.627,0
2026-02-23 05:26:53,Morning,Monday,WhatsApp->Instagram,47,1.076,1.293,0
2026-02-23 06:13:54,Morning,Monday,YouTube->Spotify,53,0.888,5.969,0
2026-02-23 06:35:22,Morning,Monday,Spotify->YouTube,35,1.187,4.331,0
2026-02-23 06:44:25,Morning,Monday,Instagram->WhatsApp,57,1.53,7.029,0
2026-02-23 06:47:46,Morning,Monday,WhatsApp->Instagram,31,1.701,7.05,0
2026-02-23 06:50:53,Morning,Monday,WhatsApp->Instagram,47,1.853,3.859,0
2026-02-23 07:50:51,Morning,Monday,Telegram->YouTube,37,0.657,1.837,0
2026-02-23 08:14:55,Morning,Monday,Telegram->WhatsApp,21,0.696,7.865,0
2026-02-23 09:04:00,Morning,Monday,Spotify->WhatsApp,33,0.97,3.805,0
2026-02-23 09:17:29,Morning,Monday,Telegram->YouTube,38,1.117,6.624,0
2026-02-23 09:46:34,Morning,Monday,Instagram->YouTube,29,0.989,3.018,0
2026-02-23 10:28:03,Morning,Monday,Spotify->WhatsApp,37,0.878,1.65,0
2026-02-23 11:24:25,Morning,Monday,Chrome->Spotify,44,0.965,5.087,0
2026-02-23 11:28:57,Morning,Monday,Telegram->YouTube,30,1.302,4.418,0
2026-02-23 11:33:56,Morning,Monday,YouTube->Amazon,0,0.654,5.343,0
2026-02-23 11:59:23,Morning,Monday,Instagram->Instagram,57,2.639,2.732,0
2026-02-23 12:19:43,Afternoon,Monday,Chrome->Instagram,35,1.092,4.205,0
2026-02-23 12:33:02,Afternoon,Monday,Telegram->Spotify,27,1.615,8.399,0
2026-02-23 12:47:42,Afternoon,Monday,Chrome->YouTube,22,0.869,8.224,0
2026-02-23 13:28:04,Afternoon,Monday,Chrome->Instagram,35,1.348,4.56,0
2026-02-23 13:49:49,Afternoon,Monday,Telegram->YouTube,31,1.125,1.43,0
2026-02-23 14:00:02,Afternoon,Monday,Telegram->YouTube,28,1.5,4.441,0
2026-02-23 14:15:55,Afternoon,Monday,Spotify->YouTube,29,1.005,6.512,0
2026-02-23 14:37:47,Afternoon,Monday,Spotify->WhatsApp,48,1.953,7.025,0
2026-02-23 15:55:52,Afternoon,Monday,WhatsApp->YouTube,72,0.614,4.485,0
2026-02-23 16:26:10,Afternoon,Monday,WhatsApp->Amazon,53,1.554,6.062,1
2026-02-23 16:39:38,Afternoon,Monday,Spotify->YouTube,58,1.133,3.922,0
2026-02-23 16:50:05,Afternoon,Monday,WhatsApp->WhatsApp,34,0.736,3.307,0
2026-02-23 16:56:16,Afternoon,Monday,WhatsApp->WhatsApp,42,2.275,7.322,0
2026-02-23 17:28:19,Evening,Monday,Telegram->Amazon,57,2.187,9.877,1
2026-02-23 18:16:30,Evening,Monday,Spotify->YouTube,39,0.5,8.536,0
2026-02-23 18:33:36,Evening,Monday,Instagram->Myntra,43,1.159,4.314,0
2026-02-23 19:21:51,Evening,Monday,Chrome->Spotify,64,1.416,6.178,0
2026-02-23 19:23:40,Evening,Monday,Telegram->YouTube,67,1.281,1.631,0
2026-02-23 19:35:58,Evening,Monday,Spotify->Instagram,51,1.927,4.174,0
2026-02-23 19:36:41,Evening,Monday,YouTube->Zomato,31,1.781,3.346,0
2026-02-23 21:29:34,Evening,Monday,Telegram->YouTube,45,1.198,6.44,1
2026-02-23 22:14:50,Late Night,Monday,Chrome->Zomato,39,2.831,4.106,0
2026-02-23 22:37:04,Late Night,Monday,Chrome->Amazon,63,1.701,4.904,1
2026-02-23 23:51:31,Late Night,Monday,YouTube->Instagram,66,1.043,6.381,0
2026-02-24 00:02:23,Late Night,Tuesday,Spotify->Zomato,58,0.966,2.558,0
2026-02-24 01:18:14,Late Night,Tuesday,Spotify->Myntra,66,1.911,5.267,0
2026-02-24 01:37:31,Late Night,Tuesday,YouTube->Amazon,69,0.882,3.31,1
2026-02-24 01:50:34,Late Night,Tuesday,Telegram->Myntra,66,1.02,5.2,1
2026-02-24 01:58:21,Late Night,Tuesday,Telegram->Amazon,43,1.088,7.849,0
2026-02-24 04:00:45,Late Night,Tuesday,YouTube->Myntra,58,1.364,4.288,0
2026-02-24 04:03:38,Late Night,Tuesday,Spotify->Amazon,69,1.107,6.299,1
2026-02-24 04:12:28,Late Night,Tuesday,Spotify->Amazon,87,0.722,4.777,1
2026-02-24 05:02:21,Morning,Tuesday,Spotify->YouTube,26,1.685,1.39,0
2026-02-24 05:36:04,Morning,Tuesday,Telegram->WhatsApp,39,0.929,5.218,0
2026-02-24 05:48:22,Morning,Tuesday,WhatsApp->Spotify,44,2.334,3.479,0
2026-02-24 05:54:11,Morning,Tuesday,Spotify->Spotify,27,1.216,2.248,1
2026-02-24 06:02:43,Morning,Tuesday,YouTube->WhatsApp,48,1.753,1.763,0
2026-02-24 06:09:51,Morning,Tuesday,Telegram->YouTube,49,1.377,4.893,0
2026-02-24 06:35:42,Morning,Tuesday,Telegram->YouTube,52,1.786,8.392,0
2026-02-24 06:45:59,Morning,Tuesday,YouTube->YouTube,37,1.345,8.646,0
2026-02-24 06:59:21,Morning,Tuesday,WhatsApp->YouTube,68,1.185,3.561,0
2026-02-24 07:04:21,Morning,Tuesday,WhatsApp->YouTube,20,1.641,2.384,0
2026-02-24 07:56:25,Morning,Tuesday,Instagram->Instagram,64,2.786,6.146,0
2026-02-24 08:03:33,Morning,Tuesday,WhatsApp->Spotify,42,0.978,5.466,0
2026-02-24 08:35:52,Morning,Tuesday,WhatsApp->Spotify,51,1.465,5.4,0
2026-02-24 08:50:34,Morning,Tuesday,Spotify->WhatsApp,25,1.081,8.49,0
2026-02-24 08:52:51,Morning,Tuesday,Chrome->Spotify,44,1.313,7.283,0
2026-02-24 09:14:39,Morning,Tuesday,Telegram->Instagram,53,1.101,4.977,0
2026-02-24 09:43:46,Morning,Tuesday,Spotify->Instagram,13,0.5,4.397,0
2026-02-24 09:46:55,Morning,Tuesday,Telegram->WhatsApp,27,1.004,3.616,0
2026-02-24 09:49:20,Morning,Tuesday,Instagram->YouTube,0,1.584,2.62,0
2026-02-24 10:10:10,Morning,Tuesday,Chrome->WhatsApp,27,0.81,8.767,0
2026-02-24 10:34:07,Morning,Tuesday,WhatsApp->Instagram,17,1.537,5.381,0
2026-02-24 10:41:35,Morning,Tuesday,YouTube->Instagram,27,1.162,4.917,0
2026-02-24 11:08:18,Morning,Tuesday,Telegram->Instagram,77,1.007,4.697,0
2026-02-24 11:25:38,Morning,Tuesday,WhatsApp->WhatsApp,57,1.528,6.021,0
2026-02-24 11:32:18,Morning,Tuesday,WhatsApp->YouTube,7,1.403,4.574,0
2026-02-24 11:51:14,Morning,Tuesday,Spotify->WhatsApp,39,1.271,2.676,0
2026-02-24 12:02:10,Afternoon,Tuesday,Instagram->Instagram,53,1.594,1.592,0
2026-02-24 12:14:06,Afternoon,Tuesday,WhatsApp->Spotify,35,1.17,3.513,0
2026-02-24 12:40:30,Afternoon,Tuesday,Spotify->YouTube,43,0.58,3.111,0
2026-02-24 12:42:43,Afternoon,Tuesday,Telegram->Instagram,44,0.938,5.744,0
2026-02-24 14:19:16,Afternoon,Tuesday,YouTube->Amazon,18,0.546,5.471,0
2026-02-24 14:27:53,Afternoon,Tuesday,Chrome->YouTube,23,1.391,8.589,0
2026-02-24 14:31:50,Afternoon,Tuesday,Telegram->Instagram,43,1.523,6.693,0
2026-02-24 15:17:35,Afternoon,Tuesday,Instagram->WhatsApp,42,1.549,3.036,0
2026-02-24 17:18:22,Evening,Tuesday,Spotify->Spotify,39,1.305,6.315,0
2026-02-24 17:21:39,Evening,Tuesday,Telegram->YouTube,37,1.565,7.495,0
2026-02-24 19:06:26,Evening,Tuesday,Chrome->Zomato,49,0.595,5.574,1
2026-02-24 19:13:42,Evening,Tuesday,Spotify->YouTube,64,1.04,4.986,0
2026-02-24 19:56:33,Evening,Tuesday,YouTube->YouTube,49,0.633,4.736,0
2026-02-24 20:00:01,Evening,Tuesday,Chrome->YouTube,76,0.945,2.462,0
2026-02-24 21:20:41,Evening,Tuesday,WhatsApp->YouTube,39,2.002,1.575,0
2026-02-24 21:57:18,Evening,Tuesday,Spotify->Myntra,53,1.641,3.297,1
2026-02-24 22:37:12,Late Night,Tuesday,WhatsApp->Zomato,56,1.533,3.342,1
2026-02-24 23:29:36,Late Night,Tuesday,Spotify->Zomato,71,1.112,3.071,1
2026-02-24 23:34:58,Late Night,Tuesday,WhatsApp->Zomato,49,0.817,3.516,1
2026-02-25 00:09:29,Late Night,Wednesday,Spotify->Instagram,93,1.279,3.962,0
2026-02-25 00:32:13,Late Night,Wednesday,Instagram->Zomato,35,1.817,1.508,1
2026-02-25 00:52:11,Late Night,Wednesday,YouTube->Myntra,89,1.392,4.11,1
2026-02-25 01:16:51,Late Night,Wednesday,Instagram->Instagram,63,0.652,5.002,0
2026-02-25 01:37:47,Late Night,Wednesday,WhatsApp->Myntra,71,1.24,4.606,1
2026-02-25 02:42:14,Late Night,Wednesday,WhatsApp->Instagram,83,0.576,8.086,1
2026-02-25 02:42:48,Late Night,Wednesday,YouTube->Instagram,76,1.618,3.986,0
2026-02-25 03:25:25,Late Night,Wednesday,Instagram->Zomato,50,0.916,7.934,1
2026-02-25 03:32:49,Late Night,Wednesday,Telegram->Zomato,72,0.749,2.95,0
2026-02-25 03:54:46,Late Night,Wednesday,WhatsApp->Myntra,92,1.626,7.586,1
2026-02-25 04:33:04,Late Night,Wednesday,Chrome->Instagram,48,1.474,7.642,0
2026-02-25 05:17:02,Morning,Wednesday,Instagram->Spotify,64,1.183,1.167,0
2026-02-25 05:47:11,Morning,Wednesday,Spotify->Instagram,36,2.491,5.548,0
2026-02-25 06:23:14,Morning,Wednesday,WhatsApp->Instagram,23,1.379,4.322,0
2026-02-25 06:25:45,Morning,Wednesday,Spotify->YouTube,16,0.848,7.002,0
2026-02-25 06:39:39,Morning,Wednesday,Instagram->YouTube,26,1.32,5.896,0
2026-02-25 06:46:14,Morning,Wednesday,Spotify->YouTube,0,0.972,7.12,0
2026-02-25 07:38:03,Morning,Wednesday,WhatsApp->Spotify,23,1.753,7.45,0
2026-02-25 07:54:33,Morning,Wednesday,Telegram->YouTube,26,1.205,4.322,0
2026-02-25 08:15:03,Morning,Wednesday,WhatsApp->YouTube,13,1.252,4.267,0
2026-02-25 08:22:42,Morning,Wednesday,Telegram->Spotify,42,0.626,1.405,0
